params,values
ec50,21.492078377078435
ec50.ci.lower,16.931621694548223
ec50.ci.upper,27.28087369889747
ec10,8.066508940840006
ec10.ci.lower,4.681691259769082
ec10.ci.upper,13.898517198646111
slope,-2.2421937316798144
slope.ci.lower,-3.3284349992122575
slope.ci.upper,-1.1559524641473713
ntc,NA
confidence.level,0.95
