params,values
ec50,1.3273156349534758e-4
ec50.ci.lower,1.098167643156354e-4
ec50.ci.upper,1.6042785505210091e-4
ec10,3.241065938299657e-5
ec10.ci.lower,1.99588558765912e-5
ec10.ci.upper,5.263081451841375e-5
slope,-1.55851770192328
slope.ci.lower,-1.9985073944535
slope.ci.upper,-1.1185280093930603
ntc,NA
confidence.level,0.95
