params,values
ec50,Inf
ec50.ci.lower,0
ec50.ci.upper,Inf
ec10,213937002103.3323
ec10.ci.lower,1.2336093404248762e-153
ec10.ci.upper,3710173015810556e160
slope,-9.19715240704405e-5
slope.ci.lower,-0.3431177019663089
slope.ci.upper,0.3429337589181681
ntc,NA
confidence.level,0.95
