params,values
ec50,2381.1516542652594
ec50.ci.lower,2026.7953920879431
ec50.ci.upper,2797.4620540109086
ec10,1561.587361342173
ec10.ci.lower,1185.3627802497203
ec10.ci.upper,2057.222588505672
slope,-5.208144908168283
slope.ci.lower,-7.66893952722045
slope.ci.upper,-2.7473502891161155
ntc,NA
confidence.level,0.95
