params,values
ec50,0.23622745330596745
ec50.ci.lower,0.1826971166754375
ec50.ci.upper,0.30544220243255465
ec10,0.10428185973475622
ec10.ci.lower,0.058612043607416515
ec10.ci.upper,0.18553706031098582
slope,-2.687136988773251
slope.ci.lower,-4.371076086743281
slope.ci.upper,-1.0031978908032204
ntc,NA
confidence.level,0.95
