params,values
ec50,73.65671574463963
ec50.ci.lower,66.11790966395833
ec50.ci.upper,82.05510128587814
ec10,42.40870267329424
ec10.ci.lower,33.2620453799436
ec10.ci.upper,54.07057930106534
slope,-3.9800091532319444
slope.ci.lower,-5.693995199791311
slope.ci.upper,-2.266023106672578
ntc,NA
confidence.level,0.95
