params,values
ec50,0.06064333409519128
ec50.ci.lower,0.055361612056341464
ec50.ci.upper,0.06642895381077929
ec10,0.025898614052041545
ec10.ci.lower,0.021262513519969654
ec10.ci.upper,0.03154557475938344
slope,-2.582465827427166
slope.ci.lower,-3.13359697118093
slope.ci.upper,-2.0313346836734016
ntc,NA
confidence.level,0.95
