log.concentration,curve.predict,ci.values
-2.7981516431641156,99.99173478356977,0.016555560176152163
-2.7960259907493907,99.9916296580871,0.01674369165586348
-2.793900338334666,99.99152319562427,0.016933930600399053
-2.791774685919941,99.99141537918057,0.01712630018284555
-2.789649033505216,99.99130619153912,0.017320823824747682
-2.7875233810904914,99.9911956152643,0.0175175251986769
-2.7853977286757665,99.99108363269873,0.01771642823082535
-2.7832720762610417,99.99097022596067,0.017917557103624953
-2.781146423846317,99.99085537694106,0.018120936258392013
-2.779020771431592,99.99073906730067,0.018326590397997704
-2.776895119016867,99.99062127846715,0.018534544489564243
-2.7747694666021423,99.99050199163207,0.018744823767187693
-2.7726438141874175,99.99038118774803,0.01895745373468677
-2.7705181617726926,99.99025884752538,0.01917246016837853
-2.7683925093579678,99.99013495142941,0.01938986911988074
-2.766266856943243,99.99000947967706,0.019609706918941715
-2.764141204528518,99.9898824122339,0.01983200017629715
-2.7620155521137932,99.98975372881077,0.02005677578655465
-2.7598898996990684,99.9896234088607,0.02028406093110615
-2.7577642472843436,99.98949143157556,0.020513883081068333
-2.7556385948696187,99.9893577758828,0.020746270000251307
-2.753512942454894,99.98922242044195,0.02098124974815598
-2.751387290040169,99.98908534364145,0.021218850682999953
-2.749261637625444,99.98894652359498,0.021459101464772756
-2.7471359852107193,99.98880593813811,0.021702031058320043
-2.7450103327959945,99.98866356482472,0.02194766873645762
-2.7428846803812696,99.98851938092344,0.02219604408311493
-2.740759027966545,99.98837336341397,0.022447186996508828
-2.73863337555182,99.98822548898353,0.02270112769234749
-2.736507723137095,99.98807573402308,0.02295789670706481
-2.7343820707223703,99.98792407462346,0.023217524901085747
-2.7322564183076454,99.98777048657178,0.02348004346212247
-2.7301307658929206,99.9876149453474,0.023745483908502105
-2.7280051134781957,99.9874574261181,0.024013878092525642
-2.725879461063471,99.98729790373612,0.02428525820385914
-2.723753808648746,99.98713635273411,0.024559656772956455
-2.721628156234021,99.98697274732115,0.024837106674514883
-2.7195025038192964,99.98680706137853,0.02511764113096294
-2.7173768514045715,99.98663926845573,0.02540129371598127
-2.7152511989898467,99.98646934176608,0.025688098358056622
-2.713125546575122,99.98629725418262,0.025978089344069203
-2.710999894160397,99.98612297823358,0.026271301322913845
-2.708874241745672,99.98594648609824,0.026567769309154873
-2.7067485893309473,99.98576774960237,0.026867528686715582
-2.7046229369162225,99.98558674021376,0.02717061521260168
-2.7024972845014976,99.9854034290377,0.027477065020660173
-2.7003716320867728,99.98521778681231,0.027786914625372573
-2.698245979672048,99.98502978390401,0.028100200925684143
-2.696120327257323,99.98483939030267,0.028416961208868264
-2.6939946748425982,99.98464657561688,0.028737233154426754
-2.6918690224278734,99.98445130906919,0.029061054838026748
-2.6897433700131486,99.98425355949108,0.02938846473547347
-2.6876177175984237,99.98405329531808,0.02971950172672026
-2.685492065183699,99.98385048458472,0.03005420509991522
-2.683366412768974,99.98364509491945,0.030392614555485593
-2.681240760354249,99.98343709353954,0.030734770210259294
-2.6791151079395243,99.98322644724571,0.031080712601624778
-2.6769894555247995,99.98301312241702,0.03143048269172881
-2.6748638031100747,99.9827970850054,0.031784121871712694
-2.67273815069535,99.98257830053032,0.032141671965987675
-2.670612498280625,99.98235673407325,0.032503175236548776
-2.6684868458659,99.98213235027211,0.032868674387328684
-2.6663611934511753,99.98190511331562,0.03323821256859063
-2.6642355410364504,99.98167498693769,0.03361183338136188
-2.6621098886217256,99.98144193441156,0.03398958088190691
-2.6599842362070008,99.981205918544,0.03437149958624157
-2.657858583792276,99.98096690166942,0.03475763447468774
-2.655732931377551,99.98072484564376,0.0351480309964696
-2.6536072789628262,99.9804797118386,0.035542735074350885
-2.651481626548102,99.98023146113486,0.03594179310931398
-2.6493559741333765,99.97998005391666,0.036345251985281886
-2.647230321718652,99.97972545006503,0.03675315907388076
-2.645104669303927,99.97946760895151,0.03716556223924762
-2.6429790168892024,99.97920648943163,0.03758250984287827
-2.640853364474477,99.97894204983851,0.03800405074852132
-2.6387277120597528,99.97867424797603,0.038430234327113
-2.6366020596450275,99.9784030411124,0.03886111046175881
-2.634476407230303,99.97812838597305,0.03929672955275623
-2.6323507548155782,99.97785023873405,0.03973714252266515
-2.6302251024008534,99.9775685550149,0.04018240082142031
-2.6280994499861285,99.97728328987164,0.04063255643149098
-2.6259737975714037,99.97699439778967,0.04108766187308479
-2.623848145156679,99.97670183267643,0.041547770209398066
-2.621722492741954,99.9764055478542,0.04201293505191175
-2.619596840327229,99.97610549605261,0.04248321056573412
-2.6174711879125043,99.97580162940118,0.04295865147499
-2.6153455354977795,99.97549389942162,0.0434393130682567
-2.6132198830830546,99.97518225702028,0.04392525120404809
-2.61109423066833,99.97486665248019,0.04441652231634524
-2.608968578253605,99.97454703545326,0.044913183420176035
-2.60684292583888,99.9742233549523,0.04541529211724219
-2.6047172734241553,99.97389555934285,0.04592290660159555
-2.6025916210094304,99.97356359633504,0.046436085665362586
-2.6004659685947056,99.97322741297526,0.046954888704518756
-2.5983403161799807,99.97288695563778,0.04747937572471176
-2.596214663765256,99.97254217001614,0.048009607347135115
-2.594089011350531,99.97219300111472,0.04854564481445163
-2.591963358935806,99.97183939323979,0.049087549996766934
-2.5898377065210814,99.97148128999089,0.04963538539765477
-2.5877120541063565,99.97111863425164,0.05018921416023193
-2.5855864016916317,99.97075136818094,0.05074910007328616
-2.583460749276907,99.97037943320353,0.05131510757745403
-2.581335096862182,99.97000277000092,0.05188730177145228
-2.579209444447457,99.96962131850181,0.05246574841836032
