params,values
ec50,236.93131475433825
ec50.ci.lower,198.56470424115903
ec50.ci.upper,282.71110984075483
ec10,169.1919712890789
ec10.ci.lower,92.83692694199588
ec10.ci.upper,308.34630239936575
slope,-6.525323461348728
slope.ci.lower,-15.141484111214643
slope.ci.upper,2.0908371885171864
ntc,NA
confidence.level,0.95
