params,values
ec50,29476.752386461303
ec50.ci.lower,23662.564270267798
ec50.ci.upper,36719.55927213288
ec10,15738.03166136733
ec10.ci.lower,10488.604743086486
ec10.ci.upper,23614.73681592028
slope,-3.5013855361715773
slope.ci.lower,-4.799846915525839
slope.ci.upper,-2.2029241568173163
ntc,NA
confidence.level,0.95
