params,values
ec50,48.73948399616678
ec50.ci.lower,40.65663045449483
ec50.ci.upper,58.429271527344895
ec10,11.876209054128578
ec10.ci.lower,7.4535465286562905
ec10.ci.upper,18.92311813646017
slope,-1.5561724015267715
slope.ci.lower,-1.9900986137138559
slope.ci.upper,-1.1222461893396871
ntc,NA
confidence.level,0.95
