params,values
ec50,10.432084037917699
ec50.ci.lower,0
ec50.ci.upper,Inf
ec10,9.562004892662015
ec10.ci.lower,0
ec10.ci.upper,Inf
slope,-24.47835599759665
slope.ci.lower,-1790621.445529486
slope.ci.upper,1790572.4888174906
ntc,NA
confidence.level,0.95
