params,values
ec50,9.738608319898573
ec50.ci.lower,7.138995863935002
ec50.ci.upper,13.284850392968535
ec10,7.616713294386627
ec10.ci.lower,4.265357682234971
ec10.ci.upper,13.601279360582843
slope,-8.940710119848909
slope.ci.lower,-19.593566757588903
slope.ci.upper,1.7121465178910835
ntc,NA
confidence.level,0.95
