params,values
ec50,4.405066697433533
ec50.ci.lower,3.5285104060500068
ec50.ci.upper,5.499378030901283
ec10,1.2652260069171144
ec10.ci.lower,0.7815820676067035
ec10.ci.upper,2.0481494073696633
slope,-1.7612882193398431
slope.ci.lower,-2.4601701809735914
slope.ci.upper,-1.0624062577060949
ntc,NA
confidence.level,0.95
