params,values
ec50,8.796418335715213e-5
ec50.ci.lower,6.094534423232119e-5
ec50.ci.upper,1.2696125768352185e-4
ec10,1.2697205152086512e-5
ec10.ci.lower,6.466904902708742e-6
ec10.ci.upper,2.492985765209624e-5
slope,-1.1351925541259162
slope.ci.lower,-1.5173190255215858
slope.ci.upper,-0.7530660827302466
ntc,NA
confidence.level,0.95
