params,values
ec50,6.725278913595549
ec50.ci.lower,5.430667771614062
ec50.ci.upper,8.328511035432056
ec10,0.9902958977462671
ec10.ci.lower,0.6402599131439161
ec10.ci.upper,1.5316997752952382
slope,-1.147002256194526
slope.ci.lower,-1.3849348869054554
slope.ci.upper,-0.9090696254835964
ntc,NA
confidence.level,0.95
