params,values
ec50,0.20174105394398753
ec50.ci.lower,0.1696176914541885
ec50.ci.upper,0.23994815928398167
ec10,0.12369621638099063
ec10.ci.lower,0.09368502096924114
ec10.ci.upper,0.16332124163153497
slope,-4.492201668349996
slope.ci.lower,-6.920535325352453
slope.ci.upper,-2.06386801134754
ntc,NA
confidence.level,0.95
