params,values
ec50,306.1985803352855
ec50.ci.lower,249.02524375875532
ec50.ci.upper,376.4982585065653
ec10,124.30313312688772
ec10.ci.lower,80.2396057937596
ec10.ci.upper,192.564117835714
slope,-2.4372838339607217
slope.ci.lower,-3.5921245283764134
slope.ci.upper,-1.28244313954503
ntc,NA
confidence.level,0.95
