params,values
ec50,18.954338012502863
ec50.ci.lower,17.5754356952549
ec50.ci.upper,20.441423798626374
ec10,11.287442323245624
ec10.ci.lower,9.632503484637017
ec10.ci.upper,13.226712495230169
slope,-4.238991739081487
slope.ci.lower,-5.494339711840077
slope.ci.upper,-2.983643766322897
ntc,NA
confidence.level,0.95
