params,values
ec50,626.0572726820527
ec50.ci.lower,510.3969347117344
ec50.ci.upper,767.9272386293956
ec10,124.81666051536436
ec10.ci.lower,78.33172488981906
ec10.ci.upper,198.88747201879337
slope,-1.3625360357632024
slope.ci.lower,-1.740404668971062
slope.ci.upper,-0.9846674025553427
ntc,NA
confidence.level,0.95
