params,values
ec50,1.5926682764098678e-4
ec50.ci.lower,1.2093842226269984e-4
ec50.ci.upper,2.0974246159524454e-4
ec10,5.5227924933434075e-5
ec10.ci.lower,3.52223634892073e-5
ec10.ci.upper,8.659622439555018e-5
slope,-2.074593209794608
slope.ci.lower,-2.8727065610530245
slope.ci.upper,-1.2764798585361916
ntc,NA
confidence.level,0.95
