params,values
ec50,112.07600705662736
ec50.ci.lower,101.47009751024785
ec50.ci.upper,123.79047291729073
ec10,74.50704138451891
ec10.ci.lower,53.336419780181245
ec10.ci.upper,104.08083704818084
slope,-5.381673924949296
slope.ci.lower,-8.87898677246469
slope.ci.upper,-1.8843610774339008
ntc,NA
confidence.level,0.95
