params,values
ec50,11.657162749262362
ec50.ci.lower,9.718836816369661
ec50.ci.upper,13.982068629232284
ec10,3.9519570535858914
ec10.ci.lower,2.63253353615813
ec10.ci.upper,5.932674489754021
slope,-2.0312589433659314
slope.ci.lower,-2.6970717519381897
slope.ci.upper,-1.365446134793673
ntc,NA
confidence.level,0.95
