params,values
ec50,6.8451637161594885
ec50.ci.lower,6.591724368818157
ec50.ci.upper,7.10834732754873
ec10,6.051625504185995
ec10.ci.lower,5.859108222158319
ec10.ci.upper,6.250468476484958
slope,-17.832414453471813
slope.ci.lower,-23.58992311895301
slope.ci.upper,-12.074905787990616
ntc,NA
confidence.level,0.95
