params,values
ec50,0.026295328779016157
ec50.ci.lower,0.023914352068791635
ec50.ci.upper,0.028913361884426475
ec10,0.013039917289019454
ec10.ci.lower,0.011063286535433014
ec10.ci.upper,0.015369704324286776
slope,-3.132719349497572
slope.ci.lower,-3.964285124152575
slope.ci.upper,-2.301153574842569
ntc,NA
confidence.level,0.95
