params,values
ec50,8.644015544236645
ec50.ci.lower,6.726858646559861e-198
ec50.ci.upper,11107562780023415e183
ec10,7.359138955406094
ec10.ci.lower,5.646062208034861e-35
ec10.ci.upper,9591981839644749e20
slope,-20.38894853577802
slope.ci.lower,-1821884.2183947265
slope.ci.upper,1821843.440497655
ntc,NA
confidence.level,0.95
