log.concentration,curve.predict,ci.values
-0.7656779278274102,99.99999574108234,3.955037363374048e-5
-0.762702452959099,99.99999563778584,4.044729678014565e-5
-0.7597269780907877,99.99999553198397,4.136446250871709e-5
-0.7567515032224765,99.99999542361596,4.230232513739003e-5
-0.7537760283541652,99.99999531261957,4.32613491146647e-5
-0.7508005534858541,99.99999519893106,4.424200924377489e-5
-0.7478250786175428,99.99999508248516,4.524479091177097e-5
-0.7448496037492316,99.99999496321493,4.627019032362354e-5
-0.7418741288809203,99.99999484105192,4.73187147414589e-5
-0.7388986540126091,99.99999471592592,4.839088272903428e-5
-0.735923179144298,99.9999945877651,4.9487224401569845e-5
-0.7329477042759867,99.99999445649586,5.0608281681049356e-5
-0.7299722294076755,99.99999432204277,5.175460855711255e-5
-0.7269967545393642,99.99999418432866,5.292677135365528e-5
-0.724021279671053,99.9999940432744,5.4125349001265985e-5
-0.7210458048027417,99.99999389879899,5.535093331561993e-5
-0.7180703299344305,99.99999375081944,5.660412928196401e-5
-0.7150948550661194,99.99999359925079,5.788555534582095e-5
-0.7121193801978081,99.99999344400595,5.9195843710048845e-5
-0.7091439053294969,99.99999328499578,6.053564063839138e-5
-0.7061684304611856,99.99999312212896,6.190560676566364e-5
-0.7031929555928744,99.99999295531192,6.330641741470929e-5
-0.7002174807245631,99.99999278444889,6.473876292028243e-5
-0.697242005856252,99.99999260944172,6.62033489599995e-5
-0.6942665309879407,99.99999243018988,6.770089689251358e-5
-0.6912910561196295,99.99999224659047,6.923214410306983e-5
-0.6883155812513182,99.99999205853798,7.079784435659729e-5
-0.685340106383007,99.99999186592444,7.239876815850277e-5
-0.6823646315146958,99.99999166863923,7.40357031233307e-5
-0.6793891566463846,99.99999146656903,7.570945435145867e-5
-0.6764136817780734,99.99999125959779,7.742084481400039e-5
-0.6734382069097621,99.99999104760661,7.917071574609827e-5
-0.6704627320414509,99.99999083047379,8.095992704877635e-5
-0.6674872571731396,99.99999060807458,8.27893576995473e-5
-0.6645117823048284,99.99999038028126,8.465990617195627e-5
-0.6615363074365173,99.99999014696301,8.657249086425262e-5
-0.658560832568206,99.99998990798582,8.852805053739185e-5
-0.6555853576998948,99.99998966321245,9.052754476255994e-5
-0.6526098828315835,99.99998941250229,9.257195437843155e-5
-0.6496344079632723,99.99998915571138,9.46622819583666e-5
-0.646658933094961,99.9999888926922,9.679955228775926e-5
-0.6436834582266499,99.99998862329375,9.898481285175775e-5
-0.6407079833583387,99.99998834736121,1.0121913433357854e-4
-0.6377325084900274,99.9999880647362,1.0350361112363809e-4
-0.6347570336217161,99.99998777525634,1.0583936183973641e-4
-0.6317815587534049,99.9999874787554,1.0822752985853074e-4
-0.6288060838850937,99.99998717506307,1.1066928385853682e-4
-0.6258306090167824,99.99998686400495,1.1316581837490723e-4
-0.6228551341484713,99.99998654540235,1.1571835436623841e-4
-0.61987965928016,99.99998621907233,1.1832813979366145e-4
-0.6169041844118488,99.99998588482745,1.209964502124845e-4
-0.6139287095435375,99.99998554247574,1.2372458937664628e-4
-0.6109532346752263,99.99998519182056,1.2651388985626195e-4
-0.6079777598069152,99.99998483266056,1.2936571366854016e-4
-0.6050022849386039,99.9999844647894,1.3228145292234822e-4
-0.6020268100702927,99.99998408799587,1.3526253047672958e-4
-0.5990513352019814,99.99998370206353,1.383104006136613e-4
-0.5960758603336702,99.9999833067707,0.00014142654972535521
-0.5931003854653589,99.99998290189038,1.446124970164211e-4
-0.5901249105970477,99.99998248719004,1.478697952211992e-4
-0.5871494357287366,99.99998206243149,1.5120003133658704e-4
-0.5841739608604253,99.99998162737076,1.546048273706973e-4
-0.5811984859921141,99.99998118175803,1.5808584110767147e-4
-0.5782230111238028,99.9999807253373,1.6164476688900167e-4
-0.5752475362554916,99.9999802578465,1.652833364117131e-4
-0.5722720613871803,99.9999797790171,1.6900331954375241e-4
-0.5692965865188692,99.99997928857407,1.7280652515696475e-4
-0.566321111650558,99.99997878623579,1.7669480197802097e-4
-0.5633456367822467,99.99997827171372,1.8067003945767583e-4
-0.5603701619139354,99.99997774471233,1.8473416865875537e-4
-0.5573946870456242,99.99997720492897,1.8888916316326114e-4
-0.554419212177313,99.99997665205362,1.931370399989979e-4
-0.5514437373090018,99.99997608576875,1.9747986058614623e-4
-0.5484682624406906,99.9999755057491,2.0191973170418924e-4
-0.5454927875723793,99.99997491166158,2.06458806479634e-4
-0.5425173127040681,99.99997430316498,2.1109928539496931e-4
-0.5395418378357568,99.99997367990979,2.1584341731929377e-4
-0.5365663629674456,99.99997304153808,2.206935005610939e-4
-0.5335908880991345,99.9999723876832,2.2565188394362348e-4
-0.5306154132308232,99.99997171796961,2.3072096790336384e-4
-0.527639938362512,99.99997103201272,2.3590320561206314e-4
-0.5246644634942007,99.9999703294185,2.4120110412284e-4
