params,values
ec50,3.410659181760893
ec50.ci.lower,2.654660579307887
ec50.ci.upper,4.381952308630993
ec10,0.8090151786256287
ec10.ci.lower,0.43045828020553734
ec10.ci.upper,1.5204854671029704
slope,-1.5270534318053575
slope.ci.lower,-2.120839391026295
slope.ci.upper,-0.9332674725844201
ntc,NA
confidence.level,0.95
