params,values
ec50,0.00022958824440911707
ec50.ci.lower,2.0557657640559845e-4
ec50.ci.upper,2.5640451306506445e-4
ec10,1.3341688948344415e-4
ec10.ci.lower,1.0767874515108257e-4
ec10.ci.upper,1.6530714928431343e-4
slope,-4.047882050394032
slope.ci.lower,-5.35650108405288
slope.ci.upper,-2.7392630167351832
ntc,NA
confidence.level,0.95
