params,values
ec50,47.81132171300704
ec50.ci.lower,42.19092725445059
ec50.ci.upper,54.18042770566326
ec10,21.168543788694848
ec10.ci.lower,15.910786448864101
ec10.ci.upper,28.16373958471942
slope,-2.696829114585997
slope.ci.lower,-3.548404266542053
slope.ci.upper,-1.8452539626299407
ntc,NA
confidence.level,0.95
