params,values
ec50,204.18525196505587
ec50.ci.lower,179.51161566692895
ec50.ci.upper,232.25024723407978
ec10,152.20541371611267
ec10.ci.lower,132.59327164252997
ec10.ci.upper,174.71842784715062
slope,-7.4787280374828
slope.ci.lower,-10.388387305259764
slope.ci.upper,-4.5690687697058365
ntc,NA
confidence.level,0.95
