params,values
ec50,0.6167372932453202
ec50.ci.lower,0.515843604415401
ec50.ci.upper,0.7373647470353477
ec10,0.3181721245660395
ec10.ci.lower,0.2064619221790399
ec10.ci.upper,0.4903252850812828
slope,-3.319893371611296
slope.ci.lower,-5.283706930592405
slope.ci.upper,-1.356079812630187
ntc,NA
confidence.level,0.95
