params,values
ec50,2.8987732015905654
ec50.ci.lower,2.1935749284750985
ec50.ci.upper,3.8306811247615005
ec10,0.7896752189064836
ec10.ci.lower,0.3913614943245154
ec10.ci.upper,1.5933783992503028
slope,-1.689605634893232
slope.ci.lower,-2.4852206614365633
slope.ci.upper,-0.8939906083499006
ntc,NA
confidence.level,0.95
