params,values
ec50,1240.9431121392522
ec50.ci.lower,1054.0679087179174
ec50.ci.upper,1460.9493324191137
ec10,599.6166064127193
ec10.ci.lower,426.43398578144865
ec10.ci.upper,843.1318484783563
slope,-3.020960280995039
slope.ci.lower,-4.301455689036711
slope.ci.upper,-1.7404648729533672
ntc,NA
confidence.level,0.95
