log.concentration,curve.predict,ci.values
-0.5500141716806664,99.99999296504407,9.626997756321267e-5
-0.5464808415827285,99.99999278745946,9.85519032896897e-5
-0.5429475114847906,99.99999260539207,1.0088769112150726e-4
-0.5394141813868527,99.9999924187287,1.0327860630429176e-4
-0.5358808512889148,99.99999222735337,1.0572594364025458e-4
-0.532347521190977,99.9999920311471,1.0823102817418435e-4
-0.5288141910930391,99.99999182998798,1.1079521589523946e-4
-0.5252808609951012,99.99999162375096,1.1341989445490057e-4
-0.5217475308971633,99.99999141230786,1.1610648390145416e-4
-0.5182142007992254,99.99999119552729,1.1885643743137964e-4
-0.5146808707012875,99.99999097327446,1.2167124215803087e-4
-0.5111475406033497,99.9999907454113,1.245524198980029e-4
-0.5076142105054118,99.99999051179613,1.2750152797558754e-4
-0.504080880407474,99.99999027228375,1.3052016004573113e-4
-0.5005475503095361,99.99999002672534,1.3360994693591488e-4
-0.4970142202115982,99.99998977496827,1.3677255750738914e-4
-0.4934808901136603,99.99998951685603,1.4000969953620215e-4
-0.4899475600157225,99.99998925222823,1.4332312061447432e-4
-0.4864142299177846,99.9999889809204,1.467146090723783e-4
-0.4828808998198467,99.99998870276389,1.5018599492129566e-4
-0.47934756972190884,99.99998841758583,1.5373915081863293e-4
-0.47581423962397096,99.99998812520897,1.57375993054788e-4
-0.4722809095260331,99.99998782545158,1.61098482562773e-4
-0.4687475794280952,99.99998751812738,1.6490862595100396e-4
-0.4652142493301573,99.99998720304534,1.688084765597892e-4
-0.46168091923221943,99.99998688000963,1.7280013554205075e-4
-0.45814758913428155,99.99998654881946,1.7688575296883103e-4
-0.45461425903634367,99.99998620926904,1.8106752896014606e-4
-0.4510809289384058,99.99998586114725,1.8534771484176235e-4
-0.4475475988404679,99.99998550423778,1.8972861432848374e-4
-0.44401426874253,99.99998513831879,1.942125847345509e-4
-0.4404809386445922,99.99998476316284,1.9880203821176742e-4
-0.4369476085466543,99.99998437853678,2.034994430159823e-4
-0.43341427844871644,99.99998398420152,2.0830732480256911e-4
-0.42988094835077856,99.99998357991201,2.132282679515624e-4
-0.4263476182528407,99.99998316541694,2.1826491692312038e-4
-0.4228142881549028,99.99998274045869,2.23419977644e-4
-0.4192809580569649,99.99998230477316,2.2869621892574997e-4
-0.4157476279590271,99.99998185808957,2.3409647391533608e-4
-0.4122142978610892,99.99998140013024,2.396236415789365e-4
-0.4086809677631513,99.99998093061059,2.452806882196479e-4
-0.40514763766521344,99.99998044923878,2.510706490298894e-4
-0.40161430756727556,99.99997995571559,2.569966296792548e-4
-0.3980809774693377,99.99997944973434,2.6306180793866246e-4
-0.3945476473713998,99.99997893098052,2.692694353415623e-4
-0.3910143172734619,99.9999783991317,2.7562283888310507e-4
-0.38748098717552404,99.99997785385736,2.82125422758059e-4
-0.38394765707758616,99.99997729481856,2.887806701384216e-4
-0.3804143269796483,99.99997672166784,2.955921449915522e-4
-0.3768809968817104,99.99997613404899,3.0256349393980035e-4
-0.3733476667837725,99.99997553159677,3.096984481625157e-4
-0.36981433668583463,99.99997491393678,3.1700082534143767e-4
-0.36628100658789675,99.99997428068508,3.2447453165040263e-4
-0.36274767648995887,99.9999736314481,3.32123563790405e-4
-0.359214346392021,99.99997296582235,3.399520110709968e-4
-0.3556810162940831,99.99997228339407,3.479640575391091e-4
-0.3521476861961453,99.99997158373918,3.561639841563121e-4
-0.3486143560982074,99.99997086642277,3.6455617102566773e-4
-0.3450810260002695,99.99997013099903,3.7314509966922244e-4
-0.34154769590233164,99.99996937701088,3.819353553573316e-4
-0.33801436580439376,99.99996860398967,3.9093162949095346e-4
-0.3344810357064559,99.99996781145498,4.001387220381117e-4
-0.33094770560851805,99.99996699891422,4.0956154402573984e-4
-0.32741437551058017,99.99996616586235,4.1920512008815434e-4
-0.3238810454126423,99.99996531178161,4.290745910734259e-4
-0.3203477153147044,99.9999644361412,4.391752167089481e-4
-0.3168143852167665,99.99996353839684,4.4951237832753206e-4
-0.31328105511882864,99.99996261799059,4.600915816553831e-4
-0.30974772502089076,99.99996167435037,4.7091845966335167e-4
-0.3062143949229529,99.99996070688974,4.8199877548286464e-4
-0.302681064825015,99.99995971500731,4.933384253880006e-4
-0.2991477347270771,99.99995869808664,5.04943441845182e-4
-0.29561440462913924,99.9999576554957,5.168199966319966e-4
-0.29208107453120136,99.99995658658649,5.289744040267023e-4
-0.2885477444332635,99.9999554906946,5.414131240699863e-4
-0.2850144143353256,99.999954367139,5.541427659006079e-4
-0.28148108423738777,99.99995321522128,5.67170091166561e-4
-0.2779477541394499,99.99995203422554,5.805020175134576e-4
-0.274414424041512,99.99995082341773,5.941456221518476e-4
-0.2708810939435741,99.99994958204535,6.081081455052455e-4
-0.26734776384563624,99.99994830933679,6.223969949406543e-4
-0.26381443374769836,99.99994700450108,6.370197485834463e-4
-0.2602811036497605,99.9999456667272,6.51984159218454e-4
-0.2567477735518226,99.99994429518372,6.672981582792252e-4
-0.2532144434538847,99.99994288901814,6.829698599273816e-4
-0.24968111335594684,99.99994144735653,6.990075652241045e-4
-0.24614778325800896,99.99993996930286,7.154197663957904e-4
-0.24261445316007108,99.99993845393847,7.322151511959766e-4
-0.23908112306213325,99.9999369003215,7.494026073656775e-4
-0.23554779296419537,99.99993530748637,7.669912271943254e-4
-0.2320144628662575,99.99993367444307,7.849903121835446e-4
-0.2284811327683196,99.99993200017664,8.034093778160511e-4
-0.22494780267038172,99.99993028364646,8.222581584320127e-4
-0.22141447257244384,99.99992852378567,8.415466122152542e-4
