params,values
ec50,1114.8798284055006
ec50.ci.lower,988.0664503053158
ec50.ci.upper,1257.9690681749191
ec10,729.693857880346
ec10.ci.lower,555.993062323662
ec10.ci.upper,957.6614571466432
slope,-5.183628755979175
slope.ci.lower,-9.070999438910107
slope.ci.upper,-1.296258073048242
ntc,NA
confidence.level,0.95
