params,values
ec50,22780070.376946855
ec50.ci.lower,1.0917876080064902e-5
ec50.ci.upper,4753045396129527e4
ec10,68.18174591169557
ec10.ci.lower,0.06571231486589815
ec10.ci.upper,70743.97675768856
slope,-0.17274832522311134
slope.ci.lower,-0.46650982316609657
slope.ci.upper,0.12101317271987388
ntc,NA
confidence.level,0.95
