params,values
ec50,1.4979898396865542e-4
ec50.ci.lower,1.0476239944050355e-4
ec50.ci.upper,2.141964647419651e-4
ec10,5.986900803335818e-5
ec10.ci.lower,3.58548116404446e-5
ec10.ci.upper,9.996700467546679e-5
slope,-2.3957485366638656
slope.ci.lower,-3.641441190524225
slope.ci.upper,-1.1500558828035061
ntc,NA
confidence.level,0.95
