params,values
ec50,33.6108678093462
ec50.ci.lower,26.994633187652674
ec50.ci.upper,41.84870477936572
ec10,15.180691774983474
ec10.ci.lower,9.59129033248366
ec10.ci.upper,24.027361781193747
slope,-2.76440949048469
slope.ci.lower,-4.211116497001472
slope.ci.upper,-1.3177024839679083
ntc,NA
confidence.level,0.95
