params,values
ec50,7.041608071337531
ec50.ci.lower,5.774915221306017
ec50.ci.upper,8.586142364028023
ec10,4.867699276197166
ec10.ci.lower,4.2716408566403254
ec10.ci.upper,5.546930802166335
slope,-5.951059811947092
slope.ci.lower,-9.591869340451366
slope.ci.upper,-2.3102502834428176
ntc,NA
confidence.level,0.95
