params,values
ec50,0.005845549296331562
ec50.ci.lower,0.0018168553241064394
ec50.ci.upper,0.018807467013174553
ec10,6.538914386971163e-5
ec10.ci.lower,4.511502269001562e-6
ec10.ci.upper,9.477419894903671e-4
slope,-0.48901599780604516
slope.ci.lower,-0.8135430819495663
slope.ci.upper,-0.16448891366252405
ntc,NA
confidence.level,0.95
