params,values
ec50,7.832716572273094
ec50.ci.lower,6.394160898532689
ec50.ci.upper,9.59491790637303
ec10,5.198715558385778
ec10.ci.lower,3.964276567400816
ec10.ci.upper,6.8175474131267295
slope,-5.3603226501827095
slope.ci.lower,-9.343062489234399
slope.ci.upper,-1.3775828111310213
ntc,NA
confidence.level,0.95
