params,values
ec50,31.621707503301344
ec50.ci.lower,28.82139798059591
ec50.ci.upper,34.69409728485592
ec10,15.053902169442757
ec10.ci.lower,11.728702596604412
ec10.ci.upper,19.321827683887417
slope,-2.960391616583422
slope.ci.lower,-3.812557738728738
slope.ci.upper,-2.108225494438106
ntc,NA
confidence.level,0.95
