params,values
ec50,0.865897367117283
ec50.ci.lower,0.7054809440326454
ec50.ci.upper,1.0627902237795208
ec10,0.6228374783057665
ec10.ci.lower,0.5545380549800678
ec10.ci.upper,0.6995489685486594
slope,-6.668746400455624
slope.ci.lower,-11.6687713667086
slope.ci.upper,-1.6687214342026477
ntc,NA
confidence.level,0.95
