params,values
ec50,0.028345160309957047
ec50.ci.lower,0.022572694022241675
ec50.ci.upper,0.035593806933523243
ec10,0.00966816893498153
ec10.ci.lower,0.006162579926645724
ec10.ci.upper,0.015167915332210435
slope,-2.0427485563057326
slope.ci.lower,-2.9805645386410498
slope.ci.upper,-1.1049325739704154
ntc,NA
confidence.level,0.95
