params,values
ec50,94.58256579074688
ec50.ci.lower,78.03140491320289
ec50.ci.upper,114.64437634452133
ec10,62.63205313813438
ec10.ci.lower,28.550371175455073
ec10.ci.upper,137.39835661648146
slope,-5.330529203428595
slope.ci.lower,-16.28008912216046
slope.ci.upper,5.619030715303273
ntc,39.556342734324424
confidence.level,0.95
