params,values
ec50,0.24559333882712137
ec50.ci.lower,0.20651862156858927
ec50.ci.upper,0.29206125635610525
ec10,0.04379857701431663
ec10.ci.lower,0.02983521355257084
ec10.ci.upper,0.06429702087095428
slope,-1.2744323641417052
slope.ci.lower,-1.5246415708674856
slope.ci.upper,-1.0242231574159248
ntc,NA
confidence.level,0.95
