params,values
ec50,36.65945123074973
ec50.ci.lower,29.108627743409517
ec50.ci.upper,46.1689701206885
ec10,29.64965211024896
ec10.ci.lower,21.18379043751876
ec10.ci.upper,41.49879941702063
slope,-10.353481312729437
slope.ci.lower,-17.68395280329908
slope.ci.upper,-3.0230098221597954
ntc,NA
confidence.level,0.95
