params,values
ec50,41.3769044740972
ec50.ci.lower,24.702429968770588
ec50.ci.upper,69.30687491161711
ec10,10.05034905016003
ec10.ci.lower,2.870602582801098
ec10.ci.upper,35.18756536876266
slope,-1.5526774298870247
slope.ci.lower,-2.8450364889321764
slope.ci.upper,-0.26031837084187304
ntc,NA
confidence.level,0.95
