params,values
ec50,2.1541730067159035
ec50.ci.lower,1.736399979732469
ec50.ci.upper,2.6724610671663345
ec10,0.34080671445288707
ec10.ci.lower,0.1917072099249546
ec10.ci.upper,0.6058677535479196
slope,-1.1916355088667496
slope.ci.lower,-1.5030763051566098
slope.ci.upper,-0.8801947125768893
ntc,NA
confidence.level,0.95
