params,values
ec50,93.5641248987482
ec50.ci.lower,78.81433284823919
ec50.ci.upper,111.07428245221936
ec10,27.65117459949932
ec10.ci.lower,17.684550185252032
ec10.ci.upper,43.23476982578959
slope,-1.8025164166446301
slope.ci.lower,-2.5138048821010557
slope.ci.upper,-1.0912279511882046
ntc,NA
confidence.level,0.95
