params,values
ec50,39.36883129758885
ec50.ci.lower,29.204695925798344
ec50.ci.upper,53.07039942055629
ec10,14.594276926233672
ec10.ci.lower,7.694855802923566
ec10.ci.upper,27.679910378394936
slope,-2.214174264787105
slope.ci.lower,-3.5075910939759307
slope.ci.upper,-0.9207574355982795
ntc,NA
confidence.level,0.95
