params,values
ec50,40239.82964090868
ec50.ci.lower,33432.15450864677
ec50.ci.upper,48433.7283470785
ec10,12978.870396608625
ec10.ci.lower,8734.473117738162
ec10.ci.upper,19285.774253500134
slope,-1.9418079442619118
slope.ci.lower,-2.657811174334815
slope.ci.upper,-1.2258047141890085
ntc,NA
confidence.level,0.95
