params,values
ec50,21.27104719076593
ec50.ci.lower,10.738208581066573
ec50.ci.upper,42.13528217262947
ec10,14.58964850022226
ec10.ci.lower,10.62995082310215
ec10.ci.upper,20.02434883305689
slope,-5.8276463649795875
slope.ci.lower,-13.164278312300086
slope.ci.upper,1.5089855823409106
ntc,NA
confidence.level,0.95
