params,values
ec50,0.5928876868592282
ec50.ci.lower,0.3218604721300715
ec50.ci.upper,1.0921372447599913
ec10,0.16799819295271104
ec10.ci.lower,0.03517424236062932
ec10.ci.upper,0.8023880811990677
slope,-1.7424511707020223
slope.ci.lower,-3.8608637336738605
slope.ci.upper,0.37596139226981595
ntc,NA
confidence.level,0.95
