params,values
ec50,14.249494442431647
ec50.ci.lower,12.613370484850826
ec50.ci.upper,16.09784570339541
ec10,7.60988925806582
ec10.ci.lower,5.571286304900054
ec10.ci.upper,10.39444238740562
slope,-3.502865564124552
slope.ci.lower,-5.0743301359648
slope.ci.upper,-1.9314009922843034
ntc,NA
confidence.level,0.95
