params,values
ec50,68.02493710679238
ec50.ci.lower,58.10127000326838
ec50.ci.upper,79.64356145954733
ec10,23.868225915551673
ec10.ci.lower,15.899216093719966
ec10.ci.upper,35.8314652117242
slope,-2.097937126701186
slope.ci.lower,-2.8295497378749475
slope.ci.upper,-1.3663245155274244
ntc,NA
confidence.level,0.95
