params,values
ec50,17.029165225708933
ec50.ci.lower,15.313589433108193
ec50.ci.upper,18.93693634344974
ec10,10.56609456657417
ec10.ci.lower,8.894605167676097
ec10.ci.upper,12.551693108931682
slope,-4.603664019717691
slope.ci.lower,-6.032957831290234
slope.ci.upper,-3.174370208145148
ntc,NA
confidence.level,0.95
