params,values
ec50,6.544068961480142e-5
ec50.ci.lower,4.0057942678686155e-5
ec50.ci.upper,1.0690723414358924e-4
ec10,1.3794445049567737e-5
ec10.ci.lower,5.146675031056203e-6
ec10.ci.upper,3.6972747079874036e-5
slope,-1.4113193304016978
slope.ci.lower,-2.2387870105193453
slope.ci.upper,-0.5838516502840503
ntc,NA
confidence.level,0.95
