params,values
ec50,Inf
ec50.ci.lower,0
ec50.ci.upper,Inf
ec10,3774282.1972288275
ec10.ci.lower,1.2246931462127572e-13
ec10.ci.upper,11631653323422622e10
slope,-2.367076771234595e-5
slope.ci.lower,-0.2590076879141348
slope.ci.upper,0.25896034637871007
ntc,NA
confidence.level,0.95
