params,values
ec50,120.18488045881098
ec50.ci.lower,101.41453952784347
ec50.ci.upper,142.42933565687548
ec10,64.54673861971008
ec10.ci.lower,55.539157277995685
ec10.ci.upper,75.01520855974226
slope,-3.5343630890625226
slope.ci.lower,-5.140921052356599
slope.ci.upper,-1.9278051257684465
ntc,NA
confidence.level,0.95
