params,values
ec50,1.528396987353961
ec50.ci.lower,1.4069551933442772
ec50.ci.upper,1.6603210692162058
ec10,0.9436977548918967
ec10.ci.lower,0.8214297822282364
ec10.ci.upper,1.0841650398555434
slope,-4.556961945244898
slope.ci.lower,-5.9267126764335005
slope.ci.upper,-3.187211214056295
ntc,NA
confidence.level,0.95
