params,values
ec50,70.63302408595085
ec50.ci.lower,53.6921969117004
ec50.ci.upper,92.91897851993691
ec10,27.63336475467416
ec10.ci.lower,17.098428886679617
ec10.ci.upper,44.65924049078839
slope,-2.341380918801971
slope.ci.lower,-3.218988882661473
slope.ci.upper,-1.4637729549424687
ntc,NA
confidence.level,0.95
