params,values
ec50,28200.475704137163
ec50.ci.lower,26275.937795606456
ec50.ci.upper,30265.973230938514
ec10,19291.113883423935
ec10.ci.lower,16802.53474653606
ec10.ci.upper,22148.26991742731
slope,-5.786853106238374
slope.ci.lower,-8.504594040819095
slope.ci.upper,-3.0691121716576535
ntc,NA
confidence.level,0.95
